Откуда;Куда;День;Поставщик;Стоимость
WRO;LED;6;3;73550
WRO;LED;6;3;201590
WRO;LED;6;3;243400
WRO;LED;7;3;46360
WRO;LED;7;3;50190
WRO;LED;7;3;125220
WRO;LED;7;3;198230
WRO;LED;7;3;198230
WRO;LED;1;3;37750
WRO;LED;1;3;37750
WRO;LED;1;3;212560
WRO;LED;1;3;212560
WRO;LED;1;3;212560
WRO;LED;5;3;118430
WRO;LED;5;3;119430
WRO;LED;5;3;168300
WRO;LED;5;3;195800
WRO;LED;5;3;197820
WRO;LED;2;3;56890
WRO;LED;2;3;56890
BRU;BER;3;3;7830
BRU;BER;3;3;11662
BRU;BER;3;3;11662
BRU;BER;3;3;12321
BRU;BER;3;3;13140
BRU;BER;6;3;8050
BRU;BER;6;3;11662
BRU;BER;6;3;11662
BRU;BER;6;3;14347
BRU;BER;6;3;14347
BRU;BER;4;3;8950
BRU;BER;4;3;9050
BRU;BER;4;3;10870
BRU;BER;4;3;11662
BRU;BER;4;3;11662
BRU;BER;7;3;13007
BRU;BER;7;3;14730
BRU;BER;7;3;15692
BRU;BER;7;3;18410
BRU;BER;7;3;18680
BRU;BER;1;3;11030
BRU;BER;1;3;11662
BRU;BER;1;3;11662
BRU;BER;1;3;14347
BRU;BER;1;3;14347
BRU;BER;5;3;13007
BRU;BER;5;3;15692
BRU;BER;5;3;16040
BRU;BER;5;3;18110
BRU;BER;5;3;18654
BRU;BER;2;3;11662
BRU;BER;2;3;11662
BRU;BER;2;3;14347
BRU;BER;2;3;14347
BRU;BER;2;3;14624
OMS;MMK;3;36;6341
OMS;MMK;3;47;6763
OMS;MMK;3;47;6763
OMS;MMK;3;47;6913
OMS;MMK;3;47;6913
OMS;MMK;6;47;8163
OMS;MMK;6;36;8590
OMS;MMK;6;47;10263
OMS;MMK;6;47;10263
OMS;MMK;6;36;10980
OMS;MMK;4;47;10763
OMS;MMK;4;47;12650
OMS;MMK;4;47;13460
OMS;MMK;4;47;18380
OMS;MMK;1;36;6341
OMS;MMK;1;36;6341
OMS;MMK;1;36;6341
OMS;MMK;1;47;6913
OMS;MMK;1;47;6913
OMS;MMK;7;36;10350
OMS;MMK;7;36;10350
OMS;MMK;7;36;10350
OMS;MMK;7;36;10350
OMS;MMK;7;47;13190
OMS;MMK;5;36;6341
OMS;MMK;5;36;6341
OMS;MMK;5;36;6341
OMS;MMK;5;36;6341
OMS;MMK;5;47;8313
OMS;MMK;2;36;6233
OMS;MMK;2;36;6233
OMS;MMK;2;36;6233
OMS;MMK;2;47;6763
OMS;MMK;2;47;6763
RIO;FOR;3;3;8490
RIO;FOR;3;3;8490
RIO;FOR;3;3;8890
RIO;FOR;3;3;11580
RIO;FOR;3;3;12420
RIO;FOR;6;3;8490
RIO;FOR;6;3;10300
RIO;FOR;6;3;11550
RIO;FOR;6;3;11550
RIO;FOR;6;3;12450
RIO;FOR;4;3;13520
RIO;FOR;4;3;14190
RIO;FOR;4;3;14190
RIO;FOR;4;3;15290
RIO;FOR;4;3;15620
RIO;FOR;1;3;10620
RIO;FOR;1;3;11190
RIO;FOR;1;3;31190
RIO;FOR;7;3;8240
RIO;FOR;7;3;8240
RIO;FOR;7;3;8490
RIO;FOR;7;3;8490
RIO;FOR;7;3;8890
RIO;FOR;2;3;178830
RIO;FOR;2;3;179610
RIO;FOR;5;3;8540
RIO;FOR;5;3;8540
RIO;FOR;5;3;8540
RIO;FOR;5;3;8660
RIO;FOR;5;3;8690
SIP;WAW;3;3;169870
SIP;WAW;3;3;169870
SIP;WAW;3;3;215430
SIP;WAW;3;3;219910
SIP;WAW;3;3;221880
SIP;WAW;6;3;117020
SIP;WAW;6;3;117020
SIP;WAW;6;3;117980
SIP;WAW;6;3;140390
SIP;WAW;6;3;140390
SIP;WAW;4;3;175290
SIP;WAW;4;3;214390
SIP;WAW;4;3;214390
SIP;WAW;4;3;215340
SIP;WAW;4;3;215510
SIP;WAW;7;3;170820
SIP;WAW;7;3;170820
SIP;WAW;7;3;170820
SIP;WAW;7;3;170820
SIP;WAW;7;3;222830
SIP;WAW;1;3;170770
SIP;WAW;1;3;170770
SIP;WAW;1;3;216240
SIP;WAW;1;3;217810
SIP;WAW;1;3;221010
SIP;WAW;5;3;125240
SIP;WAW;5;3;125240
SIP;WAW;5;3;125240
SIP;WAW;2;3;169820
SIP;WAW;2;3;216460
SIP;WAW;2;3;216460
SIP;WAW;2;3;220940
SIP;WAW;2;3;220940
KRR;CIT;3;3;108320
KRR;CIT;3;3;110270
KRR;CIT;3;3;113270
KRR;CIT;3;3;114540
KRR;CIT;3;3;115540
KRR;CIT;2;3;142430
HAM;BER;3;3;9820
HAM;BER;3;3;14380
HAM;BER;3;3;15370
HAM;BER;3;3;17170
HAM;BER;3;3;18620
HAM;BER;6;3;14743
HAM;BER;6;3;14743
HAM;BER;6;3;15890
HAM;BER;6;3;17880
HAM;BER;6;3;18520
HAM;BER;4;3;14940
HAM;BER;4;3;15540
HAM;BER;4;3;17020
HAM;BER;4;11;17390
HAM;BER;4;3;17630
HAM;BER;7;3;15990
HAM;BER;7;3;17560
HAM;BER;7;3;17980
HAM;BER;7;3;18160
HAM;BER;7;3;18350
HAM;BER;1;3;14380
HAM;BER;1;3;17170
HAM;BER;1;3;17600
HAM;BER;1;3;18390
HAM;BER;1;3;18620
HAM;BER;2;11;31840
HAM;BER;2;11;34510
HAM;BER;2;11;51840
HAM;BER;5;3;19110
HAM;BER;5;3;19840
HAM;BER;5;3;21640
HAM;BER;5;3;22090
HAM;BER;5;3;22360
KRR;BGY;3;3;26835
KRR;BGY;3;3;26835
KRR;BGY;3;3;29380
KRR;BGY;3;3;29380
KRR;BGY;3;3;49230
KRR;BGY;6;3;29280
KRR;BGY;6;3;31020
KRR;BGY;6;3;32820
KRR;BGY;6;3;34650
KRR;BGY;6;3;47260
KRR;BGY;4;3;35420
KRR;BGY;4;3;38330
KRR;BGY;4;3;44010
KRR;BGY;4;3;44010
KRR;BGY;4;3;46130
KRR;BGY;1;3;26428
KRR;BGY;1;3;26428
KRR;BGY;1;3;29080
KRR;BGY;1;3;29080
KRR;BGY;1;3;37370
KRR;BGY;7;3;26428
KRR;BGY;7;3;26428
KRR;BGY;7;3;29080
KRR;BGY;7;3;29080
KRR;BGY;7;3;35030
KRR;BGY;2;3;23130
KRR;BGY;2;3;24536
KRR;BGY;2;3;24536
KRR;BGY;2;3;28921
KRR;BGY;2;3;31020
KRR;BGY;5;3;28745
KRR;BGY;5;3;28745
KRR;BGY;5;3;31200
KRR;BGY;5;3;31200
KRR;BGY;5;3;119350
EYK;UFA;3;30;9480
EYK;UFA;4;30;7330
EYK;UFA;4;30;10760
EYK;UFA;4;30;16630
EYK;UFA;6;30;10760
EYK;UFA;6;30;16630
EYK;UFA;1;30;7190
EYK;UFA;1;30;7190
EYK;UFA;5;46;7360
EYK;UFA;5;46;8370
EYK;UFA;5;46;8770
EYK;UFA;2;30;8490
EYK;UFA;2;30;10890
NUX;IKT;3;36;15050
NUX;IKT;3;36;15050
NUX;IKT;3;36;18620
NUX;IKT;3;36;18620
NUX;IKT;3;36;22840
NUX;IKT;6;36;17300
NUX;IKT;6;47;21569
NUX;IKT;6;36;23410
NUX;IKT;6;47;24819
NUX;IKT;6;47;27310
NUX;IKT;4;36;15040
NUX;IKT;4;36;15040
NUX;IKT;4;36;18330
NUX;IKT;4;36;18580
NUX;IKT;4;36;18580
NUX;IKT;7;36;18740
NUX;IKT;7;36;18740
NUX;IKT;7;47;21569
NUX;IKT;7;47;24819
NUX;IKT;7;36;25220
NUX;IKT;1;36;15050
NUX;IKT;1;36;15050
NUX;IKT;1;36;18620
NUX;IKT;1;36;18620
NUX;IKT;1;36;18840
NUX;IKT;5;36;18980
NUX;IKT;5;47;22869
NUX;IKT;5;36;23810
NUX;IKT;5;36;26080
NUX;IKT;5;36;28790
NUX;IKT;2;36;18840
NUX;IKT;2;36;25000
NUX;IKT;2;47;28070
NUX;IKT;2;47;28070
NUX;IKT;2;47;33990
ROV;SVX;3;30;2420
ROV;SVX;3;36;4972
ROV;SVX;3;36;5009
ROV;SVX;3;30;5440
ROV;SVX;3;30;6330
ROV;SVX;4;30;2100
ROV;SVX;4;30;4150
ROV;SVX;4;30;4880
ROV;SVX;4;36;4972
ROV;SVX;4;36;5009
ROV;SVX;6;30;4190
ROV;SVX;6;30;4840
ROV;SVX;6;36;4972
ROV;SVX;6;36;5009
ROV;SVX;6;30;5790
ROV;SVX;1;30;2810
ROV;SVX;1;36;4972
ROV;SVX;1;36;5009
ROV;SVX;1;30;5440
ROV;SVX;1;30;6370
ROV;SVX;7;47;8222
ROV;SVX;7;47;8222
ROV;SVX;7;47;8222
ROV;SVX;7;47;8222
ROV;SVX;7;47;8222
ROV;SVX;2;36;4972
ROV;SVX;2;36;5009
ROV;SVX;2;30;6160
ROV;SVX;2;47;8222
ROV;SVX;2;47;8222
ROV;SVX;5;30;2030
ROV;SVX;5;45;3542
ROV;SVX;5;45;5087
ROV;SVX;5;45;5087
ROV;SVX;5;45;5087
IGT;LED;3;46;3625
IGT;LED;3;46;6025
IGT;LED;4;46;3920
IGT;LED;4;46;6220
IGT;LED;6;46;3920
IGT;LED;6;46;6220
IGT;LED;6;46;10110
IGT;LED;6;46;10110
IGT;LED;6;46;14510
IGT;LED;1;46;3920
IGT;LED;1;46;6220
IGT;LED;7;46;3920
IGT;LED;7;46;6220
IGT;LED;7;46;9325
IGT;LED;7;46;9825
IGT;LED;7;46;13525
IGT;LED;2;46;3920
IGT;LED;2;46;6220
IGT;LED;2;46;9325
IGT;LED;2;46;9325
IGT;LED;2;46;13525
IGT;LED;5;46;4620
IGT;LED;5;46;6920
IGT;LED;5;46;9825
IGT;LED;5;46;9825
IGT;LED;5;46;14125
LED;BPN;3;3;35590
LED;BPN;3;3;35590
LED;BPN;3;3;41350
LED;BPN;3;3;41350
LED;BPN;3;3;41350
LED;BPN;6;3;41350
LED;BPN;6;3;41350
LED;BPN;6;3;41350
LED;BPN;6;3;41350
LED;BPN;6;3;41350
LED;BPN;4;3;35590
LED;BPN;4;3;35590
LED;BPN;4;3;41350
LED;BPN;4;3;41350
LED;BPN;4;3;41350
LED;BPN;1;3;41350
LED;BPN;1;3;41350
LED;BPN;1;3;41350
LED;BPN;1;3;41350
LED;BPN;1;3;41350
LED;BPN;2;3;35590
LED;BPN;2;3;35590
LED;BPN;2;3;41350
LED;BPN;2;3;41350
LED;BPN;2;3;41350
LED;BPN;5;3;35590
LED;BPN;5;3;35590
LED;BPN;5;3;35590
LED;BPN;5;3;35590
LED;BPN;5;3;41350
PEE;VIE;3;47;19777
PEE;VIE;3;47;19777
PEE;VIE;3;47;19777
PEE;VIE;3;47;19777
PEE;VIE;3;47;24787
PEE;VIE;4;47;19777
PEE;VIE;4;47;24787
PEE;VIE;4;3;28520
PEE;VIE;4;3;37700
PEE;VIE;4;3;40350
PEE;VIE;6;47;23177
PEE;VIE;6;47;23177
PEE;VIE;6;47;28187
PEE;VIE;6;47;28330
PEE;VIE;7;3;120360
PEE;VIE;7;3;344320
PEE;VIE;1;3;31270
PEE;VIE;1;3;31270
PEE;VIE;1;3;34250
PEE;VIE;1;3;34250
PEE;VIE;1;3;37550
PEE;VIE;5;3;22230
PEE;VIE;5;3;22230
PEE;VIE;5;3;25636
PEE;VIE;5;47;26937
PEE;VIE;5;47;26937
PEE;VIE;2;3;25636
PEE;VIE;2;3;25636
PEE;VIE;2;3;25636
PEE;VIE;2;3;28480
PEE;VIE;2;3;28480
CGN;KJA;3;3;37790
CGN;KJA;3;3;39680
CGN;KJA;3;3;111120
CGN;KJA;3;3;111120
CGN;KJA;3;3;117290
CGN;KJA;6;3;41210
CGN;KJA;6;3;41210
CGN;KJA;6;3;41550
CGN;KJA;6;3;41550
CGN;KJA;4;3;109440
CGN;KJA;4;3;109440
CGN;KJA;4;3;109440
CGN;KJA;4;3;128640
CGN;KJA;4;3;128640
CGN;KJA;1;3;40850
CGN;KJA;1;3;78660
CGN;KJA;1;3;109260
CGN;KJA;1;3;109260
CGN;KJA;1;3;115270
CGN;KJA;7;3;43330
CGN;KJA;7;3;114910
CGN;KJA;7;3;114910
CGN;KJA;7;3;114910
CGN;KJA;7;3;114910
CGN;KJA;5;3;40510
CGN;KJA;5;3;40850
CGN;KJA;5;3;207560
CGN;KJA;5;3;207560
CGN;KJA;5;3;207560
CGN;KJA;2;3;40510
CGN;KJA;2;3;40510
CGN;KJA;2;3;40850
CGN;KJA;2;3;40850
CGN;KJA;2;3;109260
TIV;ROM;1;3;100490
TIV;ROM;1;3;102240
TIV;ROM;7;3;22523
TIV;ROM;7;3;29340
TIV;ROM;7;3;35250
TIV;ROM;7;3;35360
TIV;ROM;7;3;41010
PAR;CEK;3;3;37990
PAR;CEK;3;3;37990
PAR;CEK;3;3;37990
PAR;CEK;3;3;40590
PAR;CEK;3;3;40590
PAR;CEK;6;47;28292
PAR;CEK;6;47;28292
PAR;CEK;6;47;28292
PAR;CEK;6;47;28292
PAR;CEK;6;47;33320
PAR;CEK;4;47;28292
PAR;CEK;4;47;28292
PAR;CEK;4;47;28292
PAR;CEK;4;47;28292
PAR;CEK;4;47;33320
PAR;CEK;1;47;28292
PAR;CEK;1;47;28292
PAR;CEK;1;47;28292
PAR;CEK;1;47;28292
PAR;CEK;1;47;33302
PAR;CEK;7;47;28865
PAR;CEK;7;47;28865
PAR;CEK;7;47;28865
PAR;CEK;7;47;28865
PAR;CEK;7;47;33990
PAR;CEK;5;47;28865
PAR;CEK;5;47;28865
PAR;CEK;5;47;28865
PAR;CEK;5;47;28865
PAR;CEK;5;47;33990
PAR;CEK;2;3;50920
PAR;CEK;2;3;50920
PAR;CEK;2;3;50920
PAR;CEK;2;3;52040
PAR;CEK;2;3;52040
OGZ;CEK;3;36;5059
OGZ;CEK;3;36;5059
OGZ;CEK;3;36;6488
OGZ;CEK;3;36;6488
OGZ;CEK;3;47;6801
OGZ;CEK;4;36;5059
OGZ;CEK;4;36;5059
OGZ;CEK;4;36;6454
OGZ;CEK;4;36;6454
OGZ;CEK;4;47;6801
OGZ;CEK;6;47;6801
OGZ;CEK;6;47;6801
OGZ;CEK;6;47;6801
OGZ;CEK;6;47;6801
OGZ;CEK;6;47;10301
OGZ;CEK;1;47;6801
OGZ;CEK;1;47;6801
OGZ;CEK;1;47;7926
OGZ;CEK;1;47;7926
OGZ;CEK;1;47;10301
OGZ;CEK;7;47;6801
OGZ;CEK;7;47;6801
OGZ;CEK;7;47;6801
OGZ;CEK;7;47;6801
OGZ;CEK;7;36;6994
OGZ;CEK;2;36;5384
OGZ;CEK;2;36;6488
OGZ;CEK;2;47;6801
OGZ;CEK;2;47;6801
OGZ;CEK;2;47;6801
OGZ;CEK;5;47;6801
OGZ;CEK;5;47;6801
OGZ;CEK;5;47;6801
OGZ;CEK;5;47;6801
OGZ;CEK;5;47;10301
IAR;AER;3;30;4990
IAR;AER;3;30;5480
IAR;AER;6;47;13968
IAR;AER;6;47;15720
IAR;AER;6;47;16218
IAR;AER;6;47;17968
IAR;AER;6;47;22968
IAR;AER;4;47;7218
IAR;AER;4;47;8968
IAR;AER;4;47;9468
IAR;AER;4;47;9468
IAR;AER;4;47;9468
IAR;AER;7;30;5960
IAR;AER;7;30;6670
IAR;AER;1;47;7218
IAR;AER;1;47;7218
IAR;AER;1;47;8968
IAR;AER;1;47;8968
IAR;AER;1;47;9468
IAR;AER;2;47;7218
IAR;AER;2;47;7218
IAR;AER;2;47;7218
IAR;AER;2;47;7218
IAR;AER;2;47;7218
IAR;AER;5;47;13968
IAR;AER;5;47;15718
IAR;AER;5;47;16218
IAR;AER;5;47;16218
IAR;AER;5;47;17968
TBS;CEK;4;3;26020
TBS;CEK;4;3;106930
TBS;CEK;4;3;110330
TBS;CEK;4;3;110330
TBS;CEK;4;3;110330
TBS;CEK;3;3;25710
PMI;ROM;4;3;9580
PMI;ROM;4;3;12190
PMI;ROM;4;3;12630
PMI;ROM;4;3;15140
PMI;ROM;4;3;15150
PMI;ROM;6;3;12324
PMI;ROM;6;3;12630
PMI;ROM;6;3;12820
PMI;ROM;6;3;13260
PMI;ROM;6;3;15150
PMI;ROM;1;3;9560
PMI;ROM;1;3;9570
PMI;ROM;1;3;10180
PMI;ROM;1;3;11940
PMI;ROM;1;3;12550
PMI;ROM;5;3;12430
PMI;ROM;5;3;12630
PMI;ROM;5;11;14730
PMI;ROM;5;3;15150
PMI;ROM;5;3;15630
PMI;ROM;2;3;9590
PMI;ROM;2;3;9800
PMI;ROM;2;3;11830
PMI;ROM;2;3;12420
PMI;ROM;2;3;17857
MRV;LCA;3;3;277140
MRV;LCA;3;3;277140
MRV;LCA;3;3;277140
MRV;LCA;4;3;49940
MRV;LCA;4;3;58660
MRV;LCA;4;3;85120
MRV;LCA;4;3;85120
MRV;LCA;4;3;85120
MRV;LCA;6;3;55410
MRV;LCA;6;3;55410
MRV;LCA;6;3;55410
MRV;LCA;6;3;60780
MRV;LCA;6;3;110320
MRV;LCA;1;30;7720
MRV;LCA;7;3;51610
MRV;LCA;7;3;57040
MRV;LCA;2;3;87960
MRV;LCA;2;3;87960
MRV;LCA;2;3;87970
MRV;LCA;2;3;327960
MRV;LCA;5;45;11470
MRV;LCA;5;45;14940
MAD;OVB;6;3;36500
MAD;OVB;6;3;39280
MAD;OVB;6;3;139360
MAD;OVB;6;3;141700
MAD;OVB;6;3;144860
MAD;OVB;4;3;102650
MAD;OVB;4;3;102650
MAD;OVB;4;3;108720
MAD;OVB;4;3;108720
MAD;OVB;4;3;128600
MAD;OVB;1;3;101530
MAD;OVB;1;3;107590
MAD;OVB;1;3;107590
MAD;OVB;1;3;113170
MAD;OVB;1;3;167520
MAD;OVB;7;3;111990
MAD;OVB;7;3;117630
KHV;KUF;3;47;24910
KHV;KUF;3;47;24910
KHV;KUF;3;47;24910
KHV;KUF;3;47;24910
KHV;KUF;3;47;24910
KHV;KUF;4;36;22630
KHV;KUF;4;47;24940
KHV;KUF;4;47;24940
KHV;KUF;4;47;25080
KHV;KUF;4;47;25080
KHV;KUF;6;36;22450
KHV;KUF;6;36;25570
KHV;KUF;6;36;25570
KHV;KUF;6;36;25570
KHV;KUF;6;36;25570
KHV;KUF;1;47;24810
KHV;KUF;1;47;25190
KHV;KUF;1;47;25190
KHV;KUF;1;47;25190
KHV;KUF;1;47;28460
KHV;KUF;7;36;22630
KHV;KUF;7;47;24806
KHV;KUF;7;47;24806
KHV;KUF;7;47;24806
KHV;KUF;7;47;24806
KHV;KUF;2;47;25840
KHV;KUF;2;47;25840
KHV;KUF;2;47;26450
KHV;KUF;2;47;26450
KHV;KUF;2;47;26450
KHV;KUF;5;36;25780
KHV;KUF;5;36;26140
KHV;KUF;5;36;26140
KHV;KUF;5;36;26140
KHV;KUF;5;36;26140
SFO;ALA;3;3;74840
SFO;ALA;3;3;80720
SFO;ALA;3;3;84100
SFO;ALA;3;3;101180
SFO;ALA;3;3;109350
SFO;ALA;4;3;123800
SFO;ALA;4;3;123800
SFO;ALA;4;3;130860
SFO;ALA;4;3;131270
SFO;ALA;4;3;131270
SFO;ALA;1;3;79900
SFO;ALA;1;3;81120
SFO;ALA;1;3;84500
SFO;ALA;1;3;101580
SFO;ALA;1;3;108650
SFO;ALA;5;3;74840
SFO;ALA;5;3;80720
SFO;ALA;5;3;80770
SFO;ALA;5;3;84100
SFO;ALA;5;3;84820
SFO;ALA;2;3;71690
SFO;ALA;2;3;80890
SFO;ALA;2;3;84360
SFO;ALA;2;3;84360
SFO;ALA;2;3;101890
HKG;CEB;3;3;11380
HKG;CEB;3;3;11380
HKG;CEB;3;3;11380
HKG;CEB;3;3;11520
HKG;CEB;3;3;16260
HKG;CEB;4;11;11990
HKG;CEB;4;11;11990
HKG;CEB;4;11;14330
HKG;CEB;4;11;14330
HKG;CEB;4;3;54530
HKG;CEB;6;3;11760
HKG;CEB;6;3;11770
HKG;CEB;6;3;11770
HKG;CEB;6;3;11770
HKG;CEB;6;11;11960
HKG;CEB;7;11;7180
HKG;CEB;7;11;7180
HKG;CEB;7;11;8150
HKG;CEB;7;11;8150
HKG;CEB;7;3;75530
HKG;CEB;1;3;44670
HKG;CEB;1;3;44670
HKG;CEB;5;3;11760
HKG;CEB;5;3;11760
HKG;CEB;5;3;11760
HKG;CEB;5;3;13000
HKG;CEB;5;3;17170
HKG;CEB;2;3;12460
HKG;CEB;2;3;12460
HKG;CEB;2;3;12950
HKG;CEB;2;11;14680
HKG;CEB;2;11;14680
SVX;GOA;6;3;158180
SVX;GOA;6;3;158180
SVX;GOA;6;3;292130
SVX;GOA;6;3;292130
SVX;GOA;7;3;159920
SVX;GOA;7;3;159920
PRG;HER;4;3;22876
PRG;HER;4;3;22876
PRG;HER;4;3;22876
PRG;HER;4;3;24421
PRG;HER;4;3;25636
PRG;HER;6;3;8380
PRG;HER;6;3;8380
PRG;HER;6;3;9870
PRG;HER;6;3;9950
PRG;HER;6;3;11450
PRG;HER;7;3;24421
PRG;HER;7;3;27181
PRG;HER;5;3;22441
PRG;HER;5;3;26111
PRG;HER;5;3;27046
PRG;HER;5;3;29020
PRG;HER;5;3;31960
AER;UUD;3;36;9890
AER;UUD;3;36;9890
AER;UUD;3;36;9890
AER;UUD;3;36;9890
AER;UUD;3;36;10015
AER;UUD;6;36;15650
AER;UUD;6;36;17350
AER;UUD;6;36;18440
AER;UUD;6;36;20770
AER;UUD;6;36;25070
AER;UUD;4;36;9890
AER;UUD;4;36;9890
AER;UUD;4;36;9890
AER;UUD;4;36;9890
AER;UUD;4;36;9890
AER;UUD;7;36;10720
AER;UUD;7;36;12110
AER;UUD;7;36;14580
AER;UUD;7;36;14850
AER;UUD;7;36;14850
AER;UUD;1;36;14150
AER;UUD;1;36;14150
AER;UUD;1;36;14150
AER;UUD;1;36;14370
AER;UUD;1;36;15350
AER;UUD;5;36;13890
AER;UUD;5;36;13890
AER;UUD;5;36;13890
AER;UUD;5;36;14190
AER;UUD;5;36;14190
AER;UUD;2;36;9890
AER;UUD;2;36;9890
AER;UUD;2;36;9890
AER;UUD;2;36;9890
AER;UUD;2;36;10015
TAS;TMJ;6;3;6270
TAS;TMJ;3;3;4210
VVO;BAK;6;3;129480
VVO;BAK;6;3;129480
VVO;BAK;5;3;800340
VVO;BAK;5;3;800340
VVO;BAK;5;3;815160
VVO;BAK;5;3;815160
HTA;GDX;3;36;22470
HTA;GDX;3;36;23970
HTA;GDX;3;36;24210
HTA;GDX;3;36;24210
HTA;GDX;3;36;27580
HTA;GDX;6;36;22460
HTA;GDX;6;36;22460
HTA;GDX;6;36;22460
HTA;GDX;6;36;28520
HTA;GDX;6;36;28520
HTA;GDX;4;36;22430
HTA;GDX;4;36;22430
HTA;GDX;4;36;22430
HTA;GDX;4;36;28410
HTA;GDX;4;36;28410
HTA;GDX;7;36;22460
HTA;GDX;7;36;22460
HTA;GDX;7;36;22460
HTA;GDX;7;36;22540
HTA;GDX;7;36;24220
HTA;GDX;1;36;27570
HTA;GDX;1;36;28640
HTA;GDX;2;36;27570
HTA;GDX;2;36;28640
HTA;GDX;5;36;22390
HTA;GDX;5;36;24460
HTA;GDX;5;36;27690
HTA;GDX;5;36;29980
AGA;MOW;3;3;97530
AGA;MOW;3;3;98550
AGA;MOW;3;3;158780
AGA;MOW;4;3;90060
AGA;MOW;4;3;126960
AGA;MOW;4;3;127440
AGA;MOW;4;3;127550
AGA;MOW;4;3;138070
AGA;MOW;6;3;39390
AGA;MOW;6;3;39390
AGA;MOW;6;3;40320
AGA;MOW;6;3;40680
AGA;MOW;6;3;49580
AGA;MOW;1;3;203620
AGA;MOW;1;3;212860
AGA;MOW;1;3;212860
AGA;MOW;7;3;136780
AGA;MOW;7;3;160760
AGA;MOW;7;3;174820
AGA;MOW;2;3;160760
AGA;MOW;2;3;160760
AGA;MOW;5;3;138290
AGA;MOW;5;3;175360
AAQ;KVK;3;36;11480
AAQ;KVK;3;36;13090
AAQ;KVK;3;36;13710
AAQ;KVK;3;36;16240
AAQ;KVK;4;36;13710
AAQ;KVK;4;36;13710
AAQ;KVK;4;36;16240
AAQ;KVK;4;36;16240
AAQ;KVK;6;36;9930
AAQ;KVK;6;36;9930
AAQ;KVK;6;36;12730
AAQ;KVK;6;36;12730
AAQ;KVK;7;36;16870
AAQ;KVK;7;36;16870
AAQ;KVK;7;36;16870
AAQ;KVK;7;36;19040
AAQ;KVK;7;36;19040
AAQ;KVK;1;36;13560
AAQ;KVK;2;36;8659
AAQ;KVK;2;36;9950
AAQ;KVK;5;36;8870
AAQ;KVK;5;36;8870
AAQ;KVK;5;36;9990
AAQ;KVK;5;36;9990
WAW;BUD;3;3;6930
WAW;BUD;3;3;7930
WAW;BUD;3;3;14338
WAW;BUD;3;3;14338
WAW;BUD;3;3;14338
WAW;BUD;4;3;6930
WAW;BUD;4;3;7930
WAW;BUD;4;3;12978
WAW;BUD;4;3;12978
WAW;BUD;4;3;15678
WAW;BUD;6;3;6750
WAW;BUD;6;3;10178
WAW;BUD;6;3;10178
WAW;BUD;6;3;11730
WAW;BUD;6;3;14490
WAW;BUD;7;3;13070
WAW;BUD;7;3;15678
WAW;BUD;7;3;21418
WAW;BUD;7;3;24370
WAW;BUD;7;3;29590
WAW;BUD;1;3;14338
WAW;BUD;1;3;14338
WAW;BUD;1;3;14730
WAW;BUD;1;3;15700
WAW;BUD;1;3;17038
WAW;BUD;2;3;10638
WAW;BUD;2;3;10638
WAW;BUD;2;3;34390
WAW;BUD;2;3;93250
WAW;BUD;2;3;95360
WAW;BUD;5;3;8130
WAW;BUD;5;3;9130
WAW;BUD;5;3;14338
WAW;BUD;5;3;15958
WAW;BUD;5;3;15958
ROV;IBZ;4;3;222350
ROV;IBZ;2;3;228110
KZN;MAA;3;3;62820
KZN;MAA;3;3;62820
KZN;MAA;3;3;62820
KZN;MAA;3;3;62820
KZN;MAA;3;3;63920
KZN;MAA;6;3;60950
KZN;MAA;6;3;60950
KZN;MAA;6;3;62030
KZN;MAA;6;3;62030
KZN;MAA;6;3;62990
KZN;MAA;4;3;58240
KZN;MAA;4;3;59200
KZN;MAA;4;3;59320
KZN;MAA;4;3;59320
KZN;MAA;4;3;87000
KZN;MAA;1;3;59730
KZN;MAA;1;3;59730
KZN;MAA;1;3;59730
KZN;MAA;1;3;60810
KZN;MAA;1;3;60810
KZN;MAA;2;3;56880
KZN;MAA;2;3;56880
KZN;MAA;2;3;56880
KZN;MAA;2;3;57960
KZN;MAA;2;3;57960
KZN;MAA;5;3;61910
KZN;MAA;5;3;61910
KZN;MAA;5;3;61910
KZN;MAA;5;3;61910
KZN;MAA;5;3;62990
HEL;KRR;3;3;294840
HEL;KRR;4;3;36630
HEL;KRR;4;3;40010
HEL;KRR;4;3;45210
HEL;KRR;4;3;45210
HEL;KRR;4;3;47820
HEL;KRR;6;3;58150
HEL;KRR;6;3;58150
HEL;KRR;6;3;66580
HEL;KRR;6;3;108360
HEL;KRR;6;3;168520
HEL;KRR;7;3;31640
HEL;KRR;7;3;31640
HEL;KRR;7;3;34620
HEL;KRR;7;3;34620
HEL;KRR;7;3;49920
HEL;KRR;1;3;31840
HEL;KRR;1;3;31840
HEL;KRR;1;3;35210
HEL;KRR;1;3;35210
HEL;KRR;1;3;37700
HEL;KRR;2;3;37560
HEL;KRR;2;3;42610
HEL;KRR;2;3;47890
HEL;KRR;2;3;47890
HEL;KRR;2;3;50550
HEL;KRR;5;3;35850
HEL;KRR;5;3;37480
PRG;AGP;3;3;21084
PRG;AGP;3;3;23844
PRG;AGP;3;3;30480
PRG;AGP;3;3;31890
PRG;AGP;3;3;34320
PRG;AGP;4;3;14338
PRG;AGP;4;3;87270
PRG;AGP;4;3;87270
